id,capability_id,priority,status_2026_07,domain,domain_key,lens,feature,requirement,acceptance,impact,dependency
COM-0464,CAP-09-03,P1,ausente,Acessibilidade universal,accessibility,tela,leitor de tela com semântica e anúncios de estado,"Criar fluxo de interface para leitor de tela com semântica e anúncios de estado, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0465,CAP-09-03,P1,ausente,Acessibilidade universal,accessibility,mobile,leitor de tela com semântica e anúncios de estado,"Adaptar leitor de tela com semântica e anúncios de estado para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0466,CAP-09-03,P1,ausente,Acessibilidade universal,accessibility,acessibilidade,leitor de tela com semântica e anúncios de estado,"Garantir acesso equivalente a leitor de tela com semântica e anúncios de estado por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0467,CAP-09-03,P1,ausente,Acessibilidade universal,accessibility,confiança,leitor de tela com semântica e anúncios de estado,"Aplicar privacidade, segurança, moderação e prevenção de abuso a leitor de tela com semântica e anúncios de estado desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0468,CAP-09-03,P1,ausente,Acessibilidade universal,accessibility,impacto,leitor de tela com semântica e anúncios de estado,"Medir resultado humano e operacional de leitor de tela com semântica e anúncios de estado, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0469,CAP-09-03,P1,ausente,Acessibilidade universal,accessibility,qualidade,leitor de tela com semântica e anúncios de estado,"Validar leitor de tela com semântica e anúncios de estado com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0470,CAP-09-04,P1,ausente,Acessibilidade universal,accessibility,produto,"contraste, zoom, redução de movimento e temas adaptativos","Implementar contraste, zoom, redução de movimento e temas adaptativos como capacidade de domínio para Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",auditoria de contrato existente
COM-0471,CAP-09-04,P1,ausente,Acessibilidade universal,accessibility,tela,"contraste, zoom, redução de movimento e temas adaptativos","Criar fluxo de interface para contraste, zoom, redução de movimento e temas adaptativos, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0472,CAP-09-04,P1,ausente,Acessibilidade universal,accessibility,mobile,"contraste, zoom, redução de movimento e temas adaptativos","Adaptar contraste, zoom, redução de movimento e temas adaptativos para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0473,CAP-09-04,P1,ausente,Acessibilidade universal,accessibility,acessibilidade,"contraste, zoom, redução de movimento e temas adaptativos","Garantir acesso equivalente a contraste, zoom, redução de movimento e temas adaptativos por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0474,CAP-09-04,P1,ausente,Acessibilidade universal,accessibility,confiança,"contraste, zoom, redução de movimento e temas adaptativos","Aplicar privacidade, segurança, moderação e prevenção de abuso a contraste, zoom, redução de movimento e temas adaptativos desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0475,CAP-09-04,P1,ausente,Acessibilidade universal,accessibility,impacto,"contraste, zoom, redução de movimento e temas adaptativos","Medir resultado humano e operacional de contraste, zoom, redução de movimento e temas adaptativos, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0476,CAP-09-04,P1,ausente,Acessibilidade universal,accessibility,qualidade,"contraste, zoom, redução de movimento e temas adaptativos","Validar contraste, zoom, redução de movimento e temas adaptativos com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0477,CAP-09-05,P1,ausente,Acessibilidade universal,accessibility,produto,"legendas, transcrições e audiodescrição para mídia","Implementar legendas, transcrições e audiodescrição para mídia como capacidade de domínio para Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",auditoria de contrato existente
COM-0478,CAP-09-05,P1,ausente,Acessibilidade universal,accessibility,tela,"legendas, transcrições e audiodescrição para mídia","Criar fluxo de interface para legendas, transcrições e audiodescrição para mídia, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0479,CAP-09-05,P1,ausente,Acessibilidade universal,accessibility,mobile,"legendas, transcrições e audiodescrição para mídia","Adaptar legendas, transcrições e audiodescrição para mídia para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0480,CAP-09-05,P1,ausente,Acessibilidade universal,accessibility,acessibilidade,"legendas, transcrições e audiodescrição para mídia","Garantir acesso equivalente a legendas, transcrições e audiodescrição para mídia por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0481,CAP-09-05,P1,ausente,Acessibilidade universal,accessibility,confiança,"legendas, transcrições e audiodescrição para mídia","Aplicar privacidade, segurança, moderação e prevenção de abuso a legendas, transcrições e audiodescrição para mídia desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0482,CAP-09-05,P1,ausente,Acessibilidade universal,accessibility,impacto,"legendas, transcrições e audiodescrição para mídia","Medir resultado humano e operacional de legendas, transcrições e audiodescrição para mídia, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0483,CAP-09-05,P1,ausente,Acessibilidade universal,accessibility,qualidade,"legendas, transcrições e audiodescrição para mídia","Validar legendas, transcrições e audiodescrição para mídia com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0484,CAP-09-06,P1,ausente,Acessibilidade universal,accessibility,produto,linguagem simples e modo de baixa carga cognitiva,"Implementar linguagem simples e modo de baixa carga cognitiva como capacidade de domínio para Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",auditoria de contrato existente
COM-0485,CAP-09-06,P1,ausente,Acessibilidade universal,accessibility,tela,linguagem simples e modo de baixa carga cognitiva,"Criar fluxo de interface para linguagem simples e modo de baixa carga cognitiva, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0486,CAP-09-06,P1,ausente,Acessibilidade universal,accessibility,mobile,linguagem simples e modo de baixa carga cognitiva,"Adaptar linguagem simples e modo de baixa carga cognitiva para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0487,CAP-09-06,P1,ausente,Acessibilidade universal,accessibility,acessibilidade,linguagem simples e modo de baixa carga cognitiva,"Garantir acesso equivalente a linguagem simples e modo de baixa carga cognitiva por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0488,CAP-09-06,P1,ausente,Acessibilidade universal,accessibility,confiança,linguagem simples e modo de baixa carga cognitiva,"Aplicar privacidade, segurança, moderação e prevenção de abuso a linguagem simples e modo de baixa carga cognitiva desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0489,CAP-09-06,P1,ausente,Acessibilidade universal,accessibility,impacto,linguagem simples e modo de baixa carga cognitiva,"Medir resultado humano e operacional de linguagem simples e modo de baixa carga cognitiva, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0490,CAP-09-06,P1,ausente,Acessibilidade universal,accessibility,qualidade,linguagem simples e modo de baixa carga cognitiva,"Validar linguagem simples e modo de baixa carga cognitiva com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0491,CAP-09-07,P1,ausente,Acessibilidade universal,accessibility,produto,visualização 3D com alternativa textual e tátil exportável,"Implementar visualização 3D com alternativa textual e tátil exportável como capacidade de domínio para Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",auditoria de contrato existente
COM-0492,CAP-09-07,P1,ausente,Acessibilidade universal,accessibility,tela,visualização 3D com alternativa textual e tátil exportável,"Criar fluxo de interface para visualização 3D com alternativa textual e tátil exportável, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0493,CAP-09-07,P1,ausente,Acessibilidade universal,accessibility,mobile,visualização 3D com alternativa textual e tátil exportável,"Adaptar visualização 3D com alternativa textual e tátil exportável para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0494,CAP-09-07,P1,ausente,Acessibilidade universal,accessibility,acessibilidade,visualização 3D com alternativa textual e tátil exportável,"Garantir acesso equivalente a visualização 3D com alternativa textual e tátil exportável por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0495,CAP-09-07,P1,ausente,Acessibilidade universal,accessibility,confiança,visualização 3D com alternativa textual e tátil exportável,"Aplicar privacidade, segurança, moderação e prevenção de abuso a visualização 3D com alternativa textual e tátil exportável desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0496,CAP-09-07,P1,ausente,Acessibilidade universal,accessibility,impacto,visualização 3D com alternativa textual e tátil exportável,"Medir resultado humano e operacional de visualização 3D com alternativa textual e tátil exportável, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0497,CAP-09-07,P1,ausente,Acessibilidade universal,accessibility,qualidade,visualização 3D com alternativa textual e tátil exportável,"Validar visualização 3D com alternativa textual e tátil exportável com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0498,CAP-09-08,P1,ausente,Acessibilidade universal,accessibility,produto,central de preferências acessíveis sincronizada,"Implementar central de preferências acessíveis sincronizada como capacidade de domínio para Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",auditoria de contrato existente
COM-0499,CAP-09-08,P1,ausente,Acessibilidade universal,accessibility,tela,central de preferências acessíveis sincronizada,"Criar fluxo de interface para central de preferências acessíveis sincronizada, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0500,CAP-09-08,P1,ausente,Acessibilidade universal,accessibility,mobile,central de preferências acessíveis sincronizada,"Adaptar central de preferências acessíveis sincronizada para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0501,CAP-09-08,P1,ausente,Acessibilidade universal,accessibility,acessibilidade,central de preferências acessíveis sincronizada,"Garantir acesso equivalente a central de preferências acessíveis sincronizada por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0502,CAP-09-08,P1,ausente,Acessibilidade universal,accessibility,confiança,central de preferências acessíveis sincronizada,"Aplicar privacidade, segurança, moderação e prevenção de abuso a central de preferências acessíveis sincronizada desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0503,CAP-09-08,P1,ausente,Acessibilidade universal,accessibility,impacto,central de preferências acessíveis sincronizada,"Medir resultado humano e operacional de central de preferências acessíveis sincronizada, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0504,CAP-09-08,P1,ausente,Acessibilidade universal,accessibility,qualidade,central de preferências acessíveis sincronizada,"Validar central de preferências acessíveis sincronizada com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Participação equivalente de pessoas com diferentes capacidades visuais, auditivas, motoras e cognitivas.",produto
COM-0505,CAP-10-01,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,produto,navegação mobile nativa com barra inferior contextual,"Implementar navegação mobile nativa com barra inferior contextual como capacidade de domínio para Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",auditoria de contrato existente
COM-0506,CAP-10-01,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,tela,navegação mobile nativa com barra inferior contextual,"Criar fluxo de interface para navegação mobile nativa com barra inferior contextual, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0507,CAP-10-01,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,mobile,navegação mobile nativa com barra inferior contextual,"Adaptar navegação mobile nativa com barra inferior contextual para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0508,CAP-10-01,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,acessibilidade,navegação mobile nativa com barra inferior contextual,"Garantir acesso equivalente a navegação mobile nativa com barra inferior contextual por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0509,CAP-10-01,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,confiança,navegação mobile nativa com barra inferior contextual,"Aplicar privacidade, segurança, moderação e prevenção de abuso a navegação mobile nativa com barra inferior contextual desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0510,CAP-10-01,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,impacto,navegação mobile nativa com barra inferior contextual,"Medir resultado humano e operacional de navegação mobile nativa com barra inferior contextual, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0511,CAP-10-01,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,qualidade,navegação mobile nativa com barra inferior contextual,"Validar navegação mobile nativa com barra inferior contextual com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0512,CAP-10-02,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,produto,PWA instalável com cache seguro e atualização controlada,"Implementar PWA instalável com cache seguro e atualização controlada como capacidade de domínio para Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",auditoria de contrato existente
COM-0513,CAP-10-02,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,tela,PWA instalável com cache seguro e atualização controlada,"Criar fluxo de interface para PWA instalável com cache seguro e atualização controlada, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0514,CAP-10-02,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,mobile,PWA instalável com cache seguro e atualização controlada,"Adaptar PWA instalável com cache seguro e atualização controlada para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0515,CAP-10-02,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,acessibilidade,PWA instalável com cache seguro e atualização controlada,"Garantir acesso equivalente a PWA instalável com cache seguro e atualização controlada por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0516,CAP-10-02,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,confiança,PWA instalável com cache seguro e atualização controlada,"Aplicar privacidade, segurança, moderação e prevenção de abuso a PWA instalável com cache seguro e atualização controlada desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0517,CAP-10-02,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,impacto,PWA instalável com cache seguro e atualização controlada,"Medir resultado humano e operacional de PWA instalável com cache seguro e atualização controlada, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0518,CAP-10-02,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,qualidade,PWA instalável com cache seguro e atualização controlada,"Validar PWA instalável com cache seguro e atualização controlada com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0519,CAP-10-03,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,produto,"fila offline de rascunhos, fotos e medições","Implementar fila offline de rascunhos, fotos e medições como capacidade de domínio para Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",auditoria de contrato existente
COM-0520,CAP-10-03,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,tela,"fila offline de rascunhos, fotos e medições","Criar fluxo de interface para fila offline de rascunhos, fotos e medições, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0521,CAP-10-03,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,mobile,"fila offline de rascunhos, fotos e medições","Adaptar fila offline de rascunhos, fotos e medições para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0522,CAP-10-03,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,acessibilidade,"fila offline de rascunhos, fotos e medições","Garantir acesso equivalente a fila offline de rascunhos, fotos e medições por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0523,CAP-10-03,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,confiança,"fila offline de rascunhos, fotos e medições","Aplicar privacidade, segurança, moderação e prevenção de abuso a fila offline de rascunhos, fotos e medições desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0524,CAP-10-03,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,impacto,"fila offline de rascunhos, fotos e medições","Medir resultado humano e operacional de fila offline de rascunhos, fotos e medições, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0525,CAP-10-03,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,qualidade,"fila offline de rascunhos, fotos e medições","Validar fila offline de rascunhos, fotos e medições com testes proporcionais ao risco, fixtures controladas e prova do fluxo real.","Cobre regra, API, permissão, falha, mobile e regressão; itens P0 exigem revisão independente e piloto controlado.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0526,CAP-10-04,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,produto,sincronização resiliente com conflito explícito,"Implementar sincronização resiliente com conflito explícito como capacidade de domínio para Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.","Contrato, regra, permissão, persistência e rollback documentados; não duplicar capacidades existentes.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",auditoria de contrato existente
COM-0527,CAP-10-04,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,tela,sincronização resiliente com conflito explícito,"Criar fluxo de interface para sincronização resiliente com conflito explícito, com entrada, detalhe, criação/edição e ação principal inequívocos.","Tela separa lista, detalhe e formulário; possui loading, vazio, erro, sucesso, parcial e conflito quando aplicável.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0528,CAP-10-04,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,mobile,sincronização resiliente com conflito explícito,"Adaptar sincronização resiliente com conflito explícito para celular, tablet, PWA e uso em campo com conectividade instável.","Funciona a 320 px, toque, orientação retrato/paisagem e retomada após perda de rede sem ação duplicada.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0529,CAP-10-04,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,acessibilidade,sincronização resiliente com conflito explícito,"Garantir acesso equivalente a sincronização resiliente com conflito explícito por teclado, leitor de tela, zoom, contraste e redução de movimento.","Sem bloqueio por gesto, cor, hover, áudio ou visualização 3D; teste automatizado e manual documentado.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0530,CAP-10-04,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,confiança,sincronização resiliente com conflito explícito,"Aplicar privacidade, segurança, moderação e prevenção de abuso a sincronização resiliente com conflito explícito desde o desenho.","Threat model, minimização de dados, rate limit, auditoria segura, denúncia/bloqueio e retenção definidos.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
COM-0531,CAP-10-04,P1,ausente,"Mobilidade, PWA e uso em campo",mobile,impacto,sincronização resiliente com conflito explícito,"Medir resultado humano e operacional de sincronização resiliente com conflito explícito, evitando métricas de vaidade e incentivos perversos.","Define baseline, indicador de sucesso, recortes de equidade, alertas de dano e revisão periódica.","Acesso confiável em celular, oficina, escola e regiões com conectividade limitada.",produto
